Feature,Instance,X,Y
O,148,3121.6,2942.5
O,149,4485.59,2492.96
O,150,1958.33,1770.81
O,151,744.42,1375.96
O,152,3049.57,3674.4
O,153,1126.39,3328.46
O,154,696.29,1903.68
O,155,317.98,880.01
O,156,3768.23,3975.39
O,157,309.22,4212.47
O,158,2655.09,4233.73
O,159,2004.05,2315.11
O,160,3911.74,1520.49
O,161,314.69,377.02
O,162,1326.06,4173.09
O,163,1277.88,1529.38
O,164,2075.9,3478.93
O,165,1721.82,4102.42
O,166,4986.51,559.35
O,167,1964.01,3266.11
O,168,4894.78,3519.25
O,169,235.32,3593.44
O,170,2747.31,3100.29
O,171,2193.15,3098.69
O,172,3313.89,139.53
O,173,1232.53,453.55
O,174,3161.24,3341.42
O,175,2663.37,3887.87
O,176,938.45,2170.48
O,177,3581.21,437.84
O,178,1456.12,367.4
O,179,49.9,3876.48
O,180,2396.52,4597.01
O,181,1252.56,2217.36
O,182,181.86,1215.56
O,183,893.49,3208.87
O,184,2011.37,2043.1
O,185,4317.7,4135.85
O,186,3998.41,3410.61
O,187,4567.8,811.45
O,188,4327.33,2216.0
O,189,2063.12,1186.53
O,190,2940.56,824.33
O,191,3368.14,3734.48
O,192,815.56,2833.95
O,193,3163.98,2816.03
O,194,1978.14,1526.17
O,195,1809.99,4527.38
O,196,3469.34,1358.83
O,197,1196.92,3150.3
O,198,1847.73,4975.79
O,199,2916.82,2098.33
O,200,4246.03,3023.65
O,201,3442.17,1118.14
O,202,4023.72,3527.52
O,203,4889.46,2527.83
O,204,2602.68,2769.76
O,205,1110.51,4240.12
O,206,3304.28,3863.37
O,207,935.92,1572.19
O,208,1228.87,2518.08
O,209,1401.8,2347.92
O,210,3051.58,3077.46
O,211,1230.73,485.2
O,212,233.11,4790.32
O,213,666.5,2639.58
O,214,2213.7,1417.5
O,215,3963.72,4351.54
O,216,4299.18,4964.79
O,217,1940.5,4916.91
O,218,2382.16,2250.01
O,219,4710.75,2288.04
O,220,2944.49,636.14
O,221,213.36,4208.38
O,222,415.66,2569.87
O,223,1223.1,4605.97
O,224,422.91,4624.73
O,225,1921.43,4329.65
O,226,3573.99,568.9
O,227,4046.75,1168.57
O,228,1792.92,2956.97
O,229,885.02,4233.4
O,230,2861.02,2249.88
O,231,314.14,1185.18
O,232,3806.04,1758.97
O,233,4940.94,3339.49
O,234,1922.88,1019.01
O,235,4190.03,3978.86
O,236,2807.33,4113.76
O,237,4403.43,2415.44
O,238,2864.1,2022.36
O,239,69.54,2663.24
O,240,3567.22,1060.53
O,241,2216.67,2588.97
O,242,4496.06,4634.08
O,243,777.55,3730.27
O,244,918.04,771.92
O,245,3123.99,4425.19
O,246,1364.98,477.35
O,247,4427.02,694.61
O,248,322.01,4028.17
O,249,402.33,3656.69
O,250,2628.92,2883.61
O,251,2683.09,4403.9
O,252,434.7,2942.57
O,253,1522.32,4460.23
O,254,1165.47,1631.31
O,255,3304.47,4770.56
O,256,2887.43,3221.78
O,257,666.19,1800.48
O,258,33.21,2725.17
O,259,1689.12,4171.97
O,260,981.42,1210.67
O,261,2421.45,1150.95
O,262,2895.02,4764.84
O,263,2613.88,2329.98
O,264,4686.74,3708.82
O,265,2093.43,3835.93
O,266,1620.03,1412.85
O,267,34.32,683.61
O,268,3377.44,2812.77
O,269,2154.27,1553.49
O,270,3111.76,1317.33
O,271,2564.8,4286.73
O,272,2467.45,3353.43
O,273,1537.76,3143.2
O,274,4811.16,2626.54
O,275,661.41,2596.84
O,276,2339.05,1230.37
O,277,2675.27,1418.25
O,278,462.16,1532.14
O,279,1508.87,669.85
O,280,328.69,4192.34
O,281,4773.48,2456.65
O,282,4537.88,4468.54
O,283,3150.53,1474.57
O,284,3187.46,4982.58
O,285,3423.04,2220.43
O,286,570.9,135.63
O,287,1060.21,4664.09
O,288,3645.87,3134.72
O,289,3683.5,4541.59
O,290,3227.08,4470.68
O,291,2518.81,2060.21
O,292,3047.41,4496.59
O,293,1496.88,389.66
O,294,3737.58,3616.07
O,295,221.44,1845.3
O,296,1303.9,1484.42
O,297,1224.8,3919.42
O,298,1543.84,108.15
O,299,4748.85,2998.91
O,300,202.9,63.19
O,301,4955.75,4828.59
O,302,4203.49,3440.98
O,303,2025.94,2203.43
O,304,170.16,3011.19
O,305,2772.39,2327.44
O,306,2848.64,1967.28
O,307,2442.77,858.01
O,308,1673.53,2713.28
O,309,4409.24,41.29
O,310,2971.66,2760.88
O,311,2736.99,4571.39
O,312,4761.14,1577.74
O,313,916.53,4086.48
O,314,3910.82,2140.78
O,315,3120.25,3537.72
O,316,3385.87,684.59
O,317,4338.7,3163.89
O,318,4514.93,2690.23
O,319,2856.71,4606.44
O,320,2470.65,4293.45
O,321,219.49,726.39
O,322,843.68,2894.0
O,323,3996.67,4336.63
O,324,4041.65,366.79
O,325,2245.9,3830.57
O,326,698.91,4707.56
O,327,27.25,2442.02
O,328,2326.2,384.36
O,329,67.45,2625.75
O,330,2524.45,2939.46
O,331,3292.61,3029.38
O,332,4890.94,4234.67
O,333,3941.57,2164.05
O,334,2628.58,4278.88
O,335,1343.08,3983.3
O,336,4856.57,4802.8
O,337,2570.63,3678.21
O,338,2541.38,2010.6
O,339,3727.71,1867.14
O,340,2581.07,1579.9
O,341,44.83,3544.03
O,342,4894.89,4289.68
O,343,2838.82,3678.31
O,344,657.34,1896.68
O,345,837.7,4130.58
O,346,2622.78,230.96
O,347,2081.99,4531.19
O,348,1000.84,2190.12
O,349,835.45,1609.01
O,350,3952.43,1832.62
O,351,1708.04,4762.77
O,352,4023.71,3262.6
O,353,3974.0,896.1
O,354,2136.93,1349.04
O,355,4900.64,315.6
O,356,1656.64,3200.31
O,357,44.68,944.55
O,358,2894.63,4748.58
O,359,3134.49,601.26
O,360,1395.85,263.26
O,361,1506.71,731.9
O,362,3441.18,2212.5
O,363,1360.52,4625.61
O,364,2720.82,3039.44
O,365,2677.37,351.27
O,366,1175.14,2118.7
O,367,2914.71,748.46
O,368,4871.86,282.06
O,369,4520.31,1632.29
O,370,315.68,1942.72
O,371,1541.39,4308.3
O,372,1996.04,522.1
O,373,2473.93,4422.47
O,374,186.28,1137.44
O,375,1636.56,1252.26
O,376,4055.63,234.19
O,377,213.16,3689.17
O,378,325.9,976.14
O,379,1321.59,1811.21
O,380,1902.08,4348.39
O,381,3175.28,4097.49
O,382,3671.67,4549.37
O,383,4140.45,4537.95
O,384,285.6,4296.22
O,385,1072.69,2612.57
O,386,228.26,1502.2
O,387,285.58,4453.13
O,388,3721.87,2198.42
O,389,3735.86,2919.08
O,390,4738.57,1938.04
O,391,4439.33,1583.38
O,392,1402.88,1425.11
O,393,1295.64,940.95
O,394,1905.53,4225.54
O,395,422.56,3895.71
O,396,3960.47,2709.11
O,397,4730.21,967.29
O,398,3767.43,2443.9
O,399,636.62,2446.67
O,400,1381.64,2935.99
O,401,4136.88,890.05
O,402,64.75,4023.99
O,403,1024.0,2553.43
O,404,4948.62,760.03
O,405,4967.3,3127.48
O,406,2240.28,3402.51
O,407,2072.64,4964.04
O,408,4909.05,1591.91
O,409,2694.61,2246.57
O,410,3253.73,3199.5
O,411,2632.41,1060.06
O,412,3873.67,2176.98
O,413,3652.11,2519.16
O,414,1771.99,4318.28
O,415,685.7,1277.97
O,416,1561.79,1289.19
O,417,1537.44,1802.59
O,418,2801.17,3549.28
O,419,1518.63,2378.88
O,420,401.11,3742.21
O,421,992.33,1145.5
O,422,4258.23,2295.07
O,423,1655.44,557.96
O,424,636.47,4766.18
O,425,1058.24,2175.53
O,426,4749.29,3390.06
O,427,4192.94,3182.14
O,428,303.57,3076.82
O,429,2016.38,2887.77
O,430,371.89,3504.84
O,431,781.44,630.33
O,432,74.33,3689.33
O,433,1565.69,951.08
O,434,1865.07,270.05
O,435,2162.87,1359.77
O,436,73.28,315.73
O,437,1845.46,4511.52
O,438,2207.17,1486.91
O,439,1801.83,1578.59
O,440,521.54,3094.15
O,441,1882.69,2005.81
O,442,3260.04,3510.17
O,443,1528.68,3171.74
O,444,2096.26,3355.3
O,445,1499.01,4724.35
O,446,1532.9,3630.86
O,447,2007.0,1896.26
O,448,2960.77,362.0
O,449,1071.17,568.9
O,450,729.38,704.35
O,451,3692.89,366.42
O,452,2603.31,4698.47
O,453,2102.25,4433.56
O,454,1544.6,4681.41
O,455,974.97,3816.66
O,456,1274.99,437.79
O,457,2366.23,2277.74
O,458,1622.16,3775.63
O,459,2370.29,1564.16
O,460,2160.65,3393.95
O,461,3854.83,3509.77
O,462,3771.03,2438.51
O,463,4826.87,1442.42
O,464,3308.73,4949.2
O,465,1550.75,1845.16
O,466,415.74,1232.93
O,467,849.21,4817.19
O,468,4401.25,1516.26
O,469,4402.5,3561.58
O,470,1407.92,2095.12
O,471,1627.14,2414.84
O,472,2380.33,2682.35
O,473,3449.37,1095.11
O,474,1264.62,4729.26
O,475,274.11,4185.13
O,476,2991.72,4507.02
O,477,3408.25,2335.43
O,478,1849.53,183.13
O,479,1595.39,164.8
O,480,4871.59,659.83
O,481,1124.83,1595.4
O,482,3130.66,4129.81
O,483,3400.93,42.06
O,484,4588.58,2549.05
O,485,2876.49,105.89
O,486,4373.13,3808.71
O,487,156.23,65.53
O,488,1766.82,1439.98
O,489,1129.44,1088.68
O,490,3989.15,3731.77
O,491,177.8,3579.47
O,492,4675.09,2365.62
O,493,3853.45,908.72
O,494,2824.68,3513.78
O,495,2967.66,4218.13
O,496,4920.88,4237.7
O,497,3689.98,748.09
O,498,970.29,31.73
O,499,4284.18,3250.52
O,500,4281.42,3407.3
O,501,1506.53,3715.58
O,502,1852.77,168.22
O,503,4812.0,4183.01
O,504,4350.78,3342.72
O,505,568.62,409.55
O,506,4053.68,506.7
O,507,1175.65,1139.83
O,508,482.03,2545.36
O,509,1920.31,765.04
O,510,276.36,2492.2
O,511,2217.38,1074.8
O,512,4581.38,3658.36
O,513,185.01,135.43
O,514,118.73,4408.14
O,515,4095.24,1735.08
O,516,2155.8,2878.93
O,517,1807.26,581.84
O,518,2225.24,1462.22
O,519,1726.7,4506.87
O,520,2553.62,4670.44
O,521,1557.94,4481.96
O,522,2945.16,2558.12
O,523,164.44,4414.17
O,524,3062.05,2550.16
O,525,266.06,3424.92
O,526,3111.42,3519.14
O,527,2974.16,1789.22
O,528,1189.92,431.73
O,529,4134.19,3194.4
O,530,4983.2,4676.57
O,531,4064.28,4942.64
O,532,4247.48,3833.54
O,533,3253.75,1174.76
O,534,3699.44,593.81
O,535,3914.59,4019.82
O,536,818.66,2413.44
O,537,3211.42,605.92
O,538,934.26,2735.42
O,539,3129.64,2023.27
O,540,3493.92,770.84
O,541,2073.39,2568.57
O,542,4142.09,670.32
O,543,3623.66,3636.65
O,544,4904.77,18.04
O,545,4391.92,1793.51
O,546,2328.03,3532.3
O,547,4523.67,2877.05
O,548,606.16,1615.3
O,549,234.48,4111.63
O,550,4304.37,3989.68
O,551,714.73,2468.23
O,552,3635.57,1246.24
O,553,2606.26,697.98
O,554,307.73,2368.24
O,555,854.96,3454.5
O,556,2302.09,2110.92
O,557,4700.48,4212.36
O,558,2603.18,1495.71
O,559,800.55,3577.16
O,560,209.88,4617.1
O,561,1269.99,3681.4
O,562,1201.89,2121.07
O,563,1691.79,2286.36
O,564,2889.77,334.36
O,565,4999.76,4318.96
O,566,2500.94,4018.01
O,567,2718.9,4504.24
O,568,56.11,4605.16
O,569,3933.0,2895.85
O,570,3064.06,2925.68
O,571,3328.93,2536.53
O,572,4163.08,937.42
O,573,4491.43,217.1
O,574,3831.81,311.3
O,575,273.88,4110.45
O,576,814.75,1657.33
O,577,3901.75,4687.27
O,578,2719.7,2033.33
O,579,1266.34,1514.5
O,580,4554.45,319.9
O,581,2808.21,4973.36
O,582,2368.48,1536.0
O,583,953.55,3284.07
O,584,4392.02,196.25
O,585,4156.26,2998.02
O,586,2562.72,2904.71
O,587,513.1,2284.2
O,588,1288.17,3733.46
O,589,4518.33,264.47
O,590,2629.65,1474.69
O,591,3454.55,2578.47
O,592,60.49,889.31
O,593,3504.21,843.62
O,594,116.26,3031.63
O,595,1784.54,3022.78
O,596,3338.82,2418.5
O,597,3341.4,2744.16
O,598,117.47,3355.57
O,599,168.05,2627.07
O,600,4983.87,1207.36
O,601,825.08,3635.57
O,602,1155.05,2275.86
O,603,1547.73,2910.04
O,604,1144.23,1617.55
O,605,3399.1,3986.24
O,606,2515.0,1001.87
O,607,3884.85,3079.76
O,608,1865.34,229.74
O,609,4912.88,1479.17
O,610,3031.8,109.94
O,611,3167.81,1360.39
O,612,3411.71,1133.48
O,613,4659.2,144.22
O,614,4563.31,2768.93
O,615,2166.73,2932.6
O,616,3565.4,1891.25
O,617,280.6,1422.29
O,618,649.61,4818.98
O,619,1423.42,2784.63
O,620,4341.58,594.16
O,621,4699.39,3498.71
O,622,4632.53,2798.3
O,623,507.78,2336.94
O,624,3533.65,261.64
O,625,878.82,4887.73
O,626,3442.69,3688.88
O,627,4595.27,4873.93
O,628,3039.55,4464.69
O,629,223.86,21.57
O,630,2616.65,1403.51
O,631,3346.74,3375.3
O,632,4450.82,466.5
O,633,420.84,623.75
O,634,721.27,2462.56
O,635,2430.14,2046.36
O,636,3806.31,2128.25
O,637,2137.59,2437.64
O,638,410.55,4669.09
O,639,1727.86,613.41
O,640,625.7,2322.26
O,641,1610.56,4301.67
O,642,1890.11,2279.0
O,643,4489.92,4876.52
O,644,2295.98,406.66
O,645,3382.74,1184.93
O,646,4595.13,1401.86
O,647,167.97,2938.07
O,648,2247.42,1324.09
O,649,4047.89,4166.03
O,650,2377.46,4884.03
O,651,1615.67,1071.1
O,652,2831.5,3832.46
O,653,1081.42,1314.44
O,654,1551.3,2157.64
O,655,4463.38,3370.45
O,656,2736.82,4610.45
O,657,4395.87,294.4
O,658,4792.95,4045.07
O,659,1485.18,2171.82
O,660,976.58,544.32
O,661,3327.77,314.61
O,662,4079.81,1245.22
O,663,2451.23,2404.46
O,664,1960.27,4199.52
O,665,190.21,4086.46
O,666,621.2,2561.83
O,667,3235.95,741.67
O,668,706.59,539.47
O,669,1470.17,3057.66
O,670,1197.58,3175.47
O,671,3325.22,138.35
O,672,943.28,12.29
O,673,3448.11,4984.68
O,674,2005.99,4873.58
O,675,3145.11,3202.36
O,676,4838.91,1876.07
O,677,3189.45,1833.14
O,678,1556.26,1301.06
O,679,1991.29,1586.28
O,680,1381.22,3676.96
O,681,4354.17,2351.77
O,682,1967.42,376.92
O,683,2749.25,174.99
O,684,1374.5,3654.2
O,685,4587.81,4253.48
O,686,2574.89,3427.52
O,687,974.24,2801.11
O,688,2219.1,3189.42
O,689,4371.33,4067.52
O,690,2797.11,2466.56
O,691,398.47,2086.7
O,692,1054.41,1987.86
O,693,4247.55,3745.14
O,694,4372.39,1402.81
O,695,4185.4,4405.53
O,696,3548.18,4883.9
O,697,1676.43,2520.62
O,698,3821.31,973.45
O,699,3170.92,566.35
O,700,2263.04,3273.12
O,701,3610.17,3351.79
O,702,285.77,3891.63
O,703,627.46,1411.38
O,704,901.82,388.34
O,705,4614.04,3366.84
O,706,1929.73,2923.76
O,707,3789.17,3914.67
O,708,3278.49,2267.47
O,709,1297.37,4979.57
O,710,1129.37,4004.11
O,711,802.6,4971.7
O,712,4468.8,182.28
O,713,705.3,2691.0
O,714,1751.09,3453.62
O,715,3979.8,1245.65
O,716,18.5,3804.98
O,717,1804.48,4523.99
O,718,3856.38,2046.68
O,719,1800.93,2162.78
O,720,1360.39,2836.16
O,721,2843.31,3984.05
O,722,1788.76,818.56
O,723,2475.8,624.42
O,724,1094.73,2761.76
O,725,4242.14,1553.84
O,726,4676.08,3191.36
O,727,4436.98,3258.92
O,728,2470.52,3638.48
O,729,3882.99,103.49
O,730,3186.33,2936.47
O,731,4660.29,2448.2
O,732,1408.54,3368.39
O,733,3348.35,3124.75
O,734,1119.28,4265.18
O,735,58.28,1231.8
O,736,466.54,4134.59
O,737,3619.17,3293.21
O,738,1160.8,1818.56
O,739,3182.94,3650.24
O,740,2706.48,80.89
O,741,1596.27,3989.33
O,742,4211.48,2425.96
O,743,1569.57,1827.14
O,744,4368.0,3545.56
O,745,2053.47,217.91
O,746,3163.69,1697.44
O,747,3976.45,3423.93
O,748,3175.87,395.11
O,749,2575.51,3420.37
O,750,2470.21,4351.05
O,751,4505.14,1829.54
O,752,2703.48,3010.33
O,753,1087.3,541.49
O,754,4572.19,1143.77
O,755,2098.12,651.96
O,756,455.54,232.75
O,757,2397.02,3105.44
O,758,1340.19,670.96
O,759,3236.72,3982.57
O,760,1798.82,1521.21
O,761,3756.75,2573.72
O,762,2211.71,4840.37
O,763,3068.11,3769.1
O,764,158.14,195.24
O,765,117.34,765.69
O,766,4243.05,4762.57
O,767,1180.02,3355.42
O,768,575.75,4766.73
O,769,1285.85,1201.15
O,770,1338.67,1028.08
O,771,2254.95,3224.23
O,772,1447.44,1401.51
O,773,4762.37,2930.94
O,774,4300.42,871.0
O,775,2083.73,2504.91
O,776,2158.39,3592.93
O,777,1621.54,949.01
O,778,594.3,1931.42
O,779,4617.83,2863.11
O,780,4942.23,2318.2
O,781,383.35,4376.94
O,782,1026.43,1332.43
O,783,1408.91,692.97
O,784,4052.73,4041.59
O,785,2529.7,1573.47
O,786,4385.11,2035.57
O,787,2643.91,770.75
O,788,4266.26,532.52
O,789,1126.28,810.21
O,790,78.0,137.17
O,791,4468.68,4287.14
O,792,3111.51,2612.42
O,793,3607.31,650.11
O,794,3141.03,231.02
O,795,2761.12,3644.33
O,796,148.89,3422.74
O,797,1258.92,4020.47
O,798,644.73,2878.01
O,799,2197.79,115.01
O,800,4992.59,4069.4
O,801,3878.21,258.83
O,802,3341.31,510.27
O,803,3119.8,122.82
O,804,949.03,850.8
O,805,1682.75,61.78
O,806,805.14,3807.63
O,807,2785.11,4805.06
O,808,2849.52,1096.21
O,809,1265.43,3414.01
O,810,2725.12,758.8
O,811,2551.94,3821.71
O,812,1280.47,3885.37
O,813,1424.57,962.37
O,814,776.65,3623.44
O,815,126.02,1388.25
O,816,3334.73,1011.27
O,817,817.61,1008.6
O,818,1258.96,4209.85
O,819,945.83,2601.24
O,820,4492.63,3484.49
O,821,4701.09,2290.23
O,822,3548.27,2699.34
O,823,2839.19,1341.27
O,824,637.64,1453.86
O,825,1170.95,4548.52
O,826,1612.58,3783.78
O,827,2389.89,4233.79
O,828,1517.46,56.5
O,829,3978.35,4455.94
O,830,4085.7,2157.43
O,831,4346.17,2325.59
O,832,724.78,294.5
O,833,1727.05,4793.87
O,834,2990.01,1776.5
O,835,3546.1,3639.66
O,836,150.38,3664.19
O,837,3921.38,4240.63
O,838,1057.71,261.71
O,839,273.45,3581.13
O,840,1046.18,83.31
O,841,324.74,4322.79
O,842,2452.48,577.5
O,843,4775.67,4550.95
O,844,3621.38,1583.82
O,845,4491.14,1202.46
O,846,231.5,1489.89
O,847,3515.54,2335.2
O,848,4138.32,2375.5
O,849,1565.45,3253.77
O,850,972.3,3045.32
O,851,3351.25,3861.13
O,852,2907.76,2531.29
O,853,4398.14,2948.38
O,854,4862.4,3149.26
O,855,3176.08,1255.75
O,856,4783.05,397.22
O,857,3409.76,4002.39
O,858,1832.69,23.38
O,859,4873.1,147.28
O,860,518.83,2176.1
O,861,1172.5,1406.19
O,862,2285.36,2343.64
O,863,3408.17,3660.49
O,864,148.65,1586.19
O,865,102.31,3682.21
O,866,3696.26,2019.68
O,867,2608.84,3000.86
O,868,1732.05,1463.61
O,869,1415.03,4921.2
O,870,1179.36,1827.29
O,871,4688.55,472.12
O,872,3407.74,3235.39
O,873,1419.41,4834.27
O,874,3080.13,4513.15
O,875,502.51,4114.94
O,876,2502.4,1418.18
O,877,2734.94,3796.2
O,878,1872.82,1945.06
O,879,1575.77,564.11
O,880,4123.12,737.65
O,881,2799.73,3276.21
O,882,3046.94,4493.87
O,883,2559.49,2763.37
O,884,2788.39,408.9
O,885,2270.34,369.08
O,886,3608.35,4951.91
O,887,3967.92,3691.54
O,888,2487.55,700.37
O,889,2998.45,4049.97
O,890,924.24,3573.89
O,891,580.36,635.5
O,892,1083.68,987.37
O,893,1179.81,2278.08
O,894,4284.74,3812.64
O,895,1128.04,4787.0
O,896,4887.84,850.91
O,897,798.07,441.71
O,898,4027.55,1412.33
O,899,2425.18,3913.87
O,900,675.9,3656.04
O,901,2045.89,2671.23
O,902,2242.82,133.43
O,903,506.59,2550.49
O,904,2450.26,4043.39
O,905,1308.65,1172.45
O,906,3946.61,2525.79
O,907,4639.88,549.23
O,908,157.29,2164.24
O,909,2192.54,2059.58
O,910,3314.06,281.41
O,911,3478.63,3975.75
O,912,4280.86,2483.34
O,913,481.24,2757.44
O,914,4153.83,3526.21
O,915,4663.99,1075.22
O,916,3275.2,4084.58
O,917,3374.07,2268.2
O,918,1528.01,2909.13
O,919,3392.68,950.25
O,920,480.78,3629.32
O,921,4827.82,241.35
O,922,2503.99,4955.59
O,923,840.39,2362.05
O,924,1211.04,248.85
O,925,284.43,1863.31
O,926,4219.8,365.6
O,927,599.81,394.49
O,928,177.41,3070.14
O,929,3390.37,4759.48
O,930,4652.18,2749.15
O,931,3396.66,3924.05
O,932,4379.4,233.43
O,933,2897.25,4862.03
O,934,4151.72,2371.68
O,935,4021.22,2248.15
O,936,3771.56,1242.29
O,937,1578.79,4684.74
O,938,453.59,3237.28
O,939,1471.76,4325.26
O,940,1642.96,3119.2
O,941,1546.41,3904.98
O,942,3241.78,2800.68
O,943,1855.42,2909.59
O,944,3484.76,2979.58
O,945,2090.79,3457.87
O,946,4518.76,3633.2
O,947,1298.07,2731.63
O,948,232.66,903.77
O,949,861.95,2270.56
O,950,2058.34,978.35
O,951,3210.32,3839.36
O,952,1227.63,3036.27
O,953,3091.76,2977.51
O,954,3786.81,915.07
O,955,4940.9,1940.13
O,956,1598.38,4065.11
O,957,3116.52,1532.99
O,958,1202.74,4491.68
O,959,682.27,1578.72
O,960,3378.01,4987.66
O,961,1377.27,1172.14
O,962,280.88,563.35
O,963,2729.39,138.35
O,964,4944.22,3847.16
O,965,4452.09,4549.81
O,966,2375.32,4201.2
O,967,2266.92,664.6
O,968,4908.88,2707.05
O,969,2677.36,205.51
O,970,4708.92,3877.91
O,971,4122.79,2569.69
O,972,3038.68,150.66
O,973,1859.49,453.65
O,974,516.68,4765.08
O,975,1528.89,740.98
O,976,221.5,4283.23
O,977,3892.54,2070.68
O,978,4601.08,2038.18
O,979,3558.48,664.28
O,980,306.88,2953.4
O,981,3033.28,4939.65
O,982,1462.98,391.09
O,983,4564.81,2397.18
O,984,1798.19,2451.92
O,985,1624.11,3495.7
O,986,1814.32,476.76
O,987,1869.8,4500.1
O,988,864.87,3807.58
O,989,3133.47,130.22
O,990,3703.86,2275.74
O,991,4621.67,179.14
O,992,2318.27,3711.11
O,993,4328.31,3092.09
O,994,308.66,196.24
O,995,1063.52,2870.7
O,996,4148.57,2013.08
O,997,4898.62,1755.52
O,998,844.63,4183.14
O,999,1106.71,2647.58
O,1000,585.85,4462.32
O,1001,3655.46,3064.77
O,1002,3140.97,3033.2
O,1003,3926.66,4744.74
O,1004,2413.43,4392.44
O,1005,1205.81,793.5
O,1006,3904.71,3428.26
O,1007,1960.42,3031.14
O,1008,3331.73,2854.14
O,1009,2621.38,2751.87
O,1010,1062.78,1472.72
O,1011,2088.52,1601.95
O,1012,1388.39,3753.41
O,1013,4347.13,4801.24
O,1014,578.14,114.28
O,1015,3655.47,1681.74
O,1016,2700.87,485.88
O,1017,4544.37,4241.54
O,1018,3620.29,1556.9
O,1019,2038.17,4285.07
O,1020,4784.45,4583.57
O,1021,678.66,916.21
O,1022,3990.43,270.02
O,1023,3965.98,720.31
O,1024,52.66,1867.49
O,1025,3423.79,2990.48
O,1026,1561.76,3354.84
O,1027,1584.8,4113.13
O,1028,2373.8,2053.5
O,1029,1676.38,4387.56
O,1030,3686.07,4125.42
O,1031,4166.6,2299.16
O,1032,736.97,4524.07
O,1033,3092.64,3418.83
O,1034,3883.89,2718.88
O,1035,4410.85,1774.83
O,1036,815.97,3336.31
O,1037,2967.43,1479.21
O,1038,794.06,1172.3
O,1039,2611.53,1118.37
O,1040,4787.43,3626.82
O,1041,4748.58,3710.65
O,1042,1690.49,664.99
O,1043,119.98,4346.03
O,1044,3901.08,431.24
O,1045,1867.74,1566.78
O,1046,4880.52,2650.61
O,1047,599.0,659.03
O,1048,416.97,3379.5
O,1049,179.24,4466.36
O,1050,2177.38,547.15
O,1051,1836.42,2333.79
O,1052,2456.64,1648.96
O,1053,2174.51,3225.45
O,1054,387.41,105.59
O,1055,3319.07,1201.5
O,1056,4441.98,558.0
O,1057,4600.13,59.25
O,1058,4376.84,455.94
O,1059,608.67,71.98
O,1060,4404.09,3746.6
O,1061,4517.76,3452.65
O,1062,851.13,2844.07
O,1063,1894.31,3165.36
O,1064,2737.31,2308.39
O,1065,1062.24,2414.56
O,1066,993.06,3145.17
O,1067,3940.99,4240.28
O,1068,1790.4,2414.79
O,1069,1254.02,41.53
O,1070,3490.47,1894.53
O,1071,3958.62,3795.49
O,1072,2112.17,666.25
O,1073,2124.81,4322.52
O,1074,3050.49,539.75
O,1075,1282.19,4961.03
O,1076,2770.83,107.26
O,1077,62.27,3430.78
O,1078,1029.39,3383.77
O,1079,1482.66,4612.57
O,1080,4754.65,4009.16
O,1081,488.14,3079.02
O,1082,4043.36,904.51
O,1083,208.43,1296.81
O,1084,1617.02,359.85
O,1085,3268.85,1962.05
O,1086,4201.93,567.14
O,1087,1581.51,2509.56
O,1088,4787.99,722.27
O,1089,1340.48,184.88
O,1090,719.26,2571.79
O,1091,114.87,2197.56
O,1092,1026.2,1101.21
O,1093,4643.73,885.8
O,1094,3082.9,510.21
O,1095,3210.89,3406.63
O,1096,932.14,1641.45
O,1097,286.88,4481.31
O,1098,1406.39,879.6
O,1099,4752.13,1207.66
O,1100,457.82,828.0
O,1101,2705.51,2690.64
O,1102,2270.9,4320.15
O,1103,759.1,2203.7
O,1104,3525.75,2552.7
O,1105,3642.79,307.12
O,1106,2043.29,1297.77
O,1107,3893.31,2182.86
O,1108,3894.29,3290.59
O,1109,2052.82,2942.15
O,1110,1260.78,4322.63
O,1111,3213.91,1106.81
O,1112,2148.96,4862.22
O,1113,1029.91,2560.48
O,1114,280.26,2100.2
O,1115,1103.18,3908.38
O,1116,970.14,132.82
O,1117,4727.07,4891.26
O,1118,4866.28,2424.23
O,1119,4926.66,1706.05
O,1120,342.1,2440.03
O,1121,2360.06,530.2
O,1122,1867.41,2903.76
O,1123,1363.34,4634.36
O,1124,2748.14,3104.02
O,1125,587.03,3115.8
O,1126,3826.79,1809.98
O,1127,4946.88,1135.19
O,1128,2614.09,1598.7
O,1129,541.68,2408.68
O,1130,3290.24,3198.62
O,1131,1923.44,1425.55
O,1132,1449.52,4734.41
O,1133,4336.98,1910.46
O,1134,1570.71,4002.05
O,1135,2316.58,1470.06
O,1136,3363.93,346.76
O,1137,2600.05,3820.75
O,1138,1962.57,2683.71
O,1139,4239.39,4245.2
O,1140,3498.88,1395.54
O,1141,4812.34,2176.24
O,1142,1513.17,2987.38
O,1143,81.6,4160.16
O,1144,185.94,3591.88
O,1145,2277.17,3267.58
O,1146,1882.55,2517.98
O,1147,3415.81,2143.48
O,1148,516.6,934.51
O,1149,4080.67,2133.0
O,1150,3566.78,4452.88
O,1151,3063.66,3746.08
O,1152,787.43,4116.97
O,1153,4751.87,3480.03
O,1154,4209.93,1126.13
O,1155,4172.62,4930.38
O,1156,2359.3,1296.48
O,1157,3909.8,1894.7
O,1158,3386.28,4747.2
O,1159,4912.38,3462.15
O,1160,4652.82,176.82
O,1161,1724.52,2978.83
O,1162,1724.89,4049.0
O,1163,4587.5,845.95
O,1164,1930.95,456.57
