Feature,Instance,X,Y,Checkin
D,6415,6635.874392000001,48305.53003,441
D,6416,14417.157180000002,69481.35072,568
D,6417,18907.5725,59468.285079999994,647
D,6418,41786.34053,58285.97366,603
D,6419,24755.01286,59309.37387,629
D,6420,38805.29585,96845.84302,548
D,6421,21404.819369999997,64219.04859,720
D,6422,29367.2145,54360.617320000005,650
D,6423,17180.63712,70003.41436,677
D,6424,25942.016519999997,56966.07952000001,426
D,6425,15059.52977,60415.55983,726
D,6426,26005.38466,50703.164710000005,617
D,6427,20417.89319,73943.48346,562
D,6428,27704.82435,65881.82474,570
D,6429,49419.55259,28414.2973,602
D,6430,15174.620659999999,71122.38627999999,533
D,6431,26504.17054,58567.56548,630
D,6432,20562.45822,52801.353989999996,656
D,6433,25086.8317,39343.37446,554
D,6434,31577.04169,41909.72143,464
D,6435,20182.97397,75180.19089,505
D,6436,39547.12555,37243.72615,665
D,6437,16845.04265,69967.61812999999,511
D,6438,33686.63787,95042.25426,839
D,6439,19498.98261,26364.44517,849
D,6440,17467.68751,51152.52212,612
D,6441,24118.431109999998,75288.76017000001,480
D,6442,48968.81529,67827.95244,738
D,6443,9011.325489,50537.77142,578
D,6444,13676.23514,41419.45562,678
D,6445,23211.63886,21949.91452,708
D,6446,14792.09932,69605.41239,745
D,6447,5595.177994,49605.78859,620
D,6448,22772.81285,62210.082579999995,608
D,6449,52713.44007,105076.7041,702
D,6450,6761.593258,48716.741180000005,741
D,6451,32076.5728,52036.16779,683
D,6452,23942.74215,43346.51576,657
D,6453,28625.650410000002,58172.915929999996,517
D,6454,23947.03722,62604.59847999999,567
D,6455,21528.53009,56194.27759,768
D,6456,31442.741410000002,73604.44392,610
D,6457,15770.667109999999,64228.471,428
D,6458,32050.98794,55721.94331,487
D,6459,30526.120310000002,75636.14177,516
D,6460,24180.291230000003,75778.11269,417
D,6461,31778.41445,16573.87527,628
D,6462,6927.183042000001,63887.70514,571
D,6463,20039.22887,51086.0975,524
D,6464,29328.41567,78365.16445,629
D,6465,35949.73848,45661.88816,389
D,6466,50414.76466,28293.88876,603
D,6467,20889.21097,68243.93048,532
D,6468,25910.10499,57048.56455,656
D,6469,21665.988980000002,56475.13432999999,692
D,6470,21463.45149,63476.99518,703
D,6471,30646.91256,53617.127160000004,649
D,6472,34944.592789999995,82516.43576000001,473
D,6473,26178.99445,94058.47047999999,521
D,6474,31361.42951,74632.83378,495
D,6475,36947.49796,32377.84445,613
D,6476,25335.44149,59191.1483,531
D,6477,59901.14343,38192.72722,725
D,6478,20381.83204,59930.550970000004,612
D,6479,18739.391330000002,64293.625929999995,364
D,6480,6308.233314,40678.87237,705
D,6481,27722.49955,55574.381310000004,630
D,6482,21205.938469999997,64254.78914,720
D,6483,19895.4998,64297.112,521
D,6484,34999.3483,47785.35978,614
D,6485,23060.33197,65445.36465,704
D,6486,31484.913269999997,53342.31813,472
D,6487,5964.056784,57937.188729999994,569
D,6488,14928.912230000002,76226.21156,595
D,6489,19742.31336,58810.00865,797
D,6490,19069.59979,66329.08828,515
D,6491,20278.11297,72835.51548999999,666
D,6492,28465.000330000003,53635.79376,809
D,6493,17871.99175,67207.51042,546
D,6494,21271.30791,63501.553570000004,549
D,6495,20157.15655,63559.53589,486
D,6496,61946.929379999994,47955.10787,649
D,6497,24923.52755,59964.56518,305
D,6498,23113.68954,69035.37913,647
D,6499,17612.35616,67367.32377,686
D,6500,34112.17157,66720.87547,482
D,6501,28367.81468,56353.311310000005,494
D,6502,26855.166839999998,40902.57097,662
D,6503,19394.79648,76465.15753,478
D,6504,8790.916103,38274.97836,509
D,6505,14293.65103,40927.853310000006,702
D,6506,8864.578405,65472.81883,649
D,6507,23460.87296,58712.253979999994,577
D,6508,43702.97128,30280.75778,570
D,6509,18417.81525,56041.25817000001,605
D,6510,25473.78099,52581.62038,645
D,6511,11604.08168,39495.45832,655
D,6512,38186.03906,95914.56186,692
D,6513,26746.829830000002,59674.55334,374
D,6514,21863.27421,63613.375029999996,677
D,6515,25313.6664,55095.11945,635
D,6516,65023.83575,48075.471860000005,515
D,6517,23805.27564,77356.82226,583
D,6518,19966.39933,63312.548579999995,631
D,6519,15059.48611,60443.47064,696
D,6520,37387.49291,30930.65874,637
D,6521,27121.17451,41217.41965,671
D,6522,28565.54525,69929.82827,671
D,6523,27789.520289999997,49282.66467,597
D,6524,21715.32504,72004.094,536
D,6525,22825.70422,64977.0065,529
D,6526,31044.116530000003,75576.00989,465
D,6527,14675.547380000002,53298.0796,681
D,6528,21306.70946,89604.86914,618
D,6529,9120.193145000001,65328.66492999999,468
D,6530,14260.98181,63734.318179999995,689
D,6531,63575.4115,48981.08087,686
D,6532,22949.98534,88927.66993999999,602
D,6533,21074.98628,46410.29,600
D,6534,28564.731669999997,74119.50201,470
D,6535,21649.24287,63279.2249,657
D,6536,19142.96991,67284.78306,427
D,6537,23399.074,35950.473139999995,750
D,6538,38529.25972,89427.70341,656
D,6539,19980.68344,64473.72085,729
D,6540,23534.787819999998,82935.44322999999,510
D,6541,18684.28064,62130.30399,574
D,6542,20083.7813,57943.292129999994,727
D,6543,49783.986469999996,92575.18782,536
D,6544,21663.95393,63859.21517,635
D,6545,11900.23515,50233.48118,649
D,6546,21879.814440000002,69075.46334,598
D,6547,21000.67883,64897.43952000001,542
D,6548,21697.8338,52202.94214,622
D,6549,16345.482559999999,63866.432329999996,604
D,6550,34764.92535,65959.74335,606
D,6551,32081.93428,52471.1243,585
D,6552,38462.697660000005,23537.33369,501
D,6553,64087.300429999996,48529.908019999995,660
D,6554,36627.705689999995,25138.251630000002,567
D,6555,24963.42356,57018.3594,818
D,6556,58776.52726,31907.214219999998,502
D,6557,51401.75242,104822.0318,479
D,6558,13271.30697,56713.790720000005,578
D,6559,30314.315619999998,51428.6788,626
D,6560,20954.57781,71395.50239,629
D,6561,49813.86145,28319.48295,745
D,6562,29625.50582,79048.65639,525
D,6563,23679.3045,62279.44753,593
D,6564,18432.79022,62872.12352000001,601
D,6565,29590.41892,45882.30116,591
D,6566,28988.00908,20947.14113,651
D,6567,64127.6143,46308.48125,664
D,6568,16714.769790000002,45920.84838,778
D,6569,41792.138719999995,58351.79685,662
D,6570,25969.73425,56880.242079999996,489
D,6571,16365.90939,46090.81922,568
D,6572,38057.43279,31072.4626,685
D,6573,24333.66073,72078.05877,771
D,6574,24966.84575,45416.15939,580
D,6575,49009.431280000004,81933.10421,720
D,6576,20587.25009,58677.337620000006,549
D,6577,23831.83838,55567.25325,629
D,6578,34666.110310000004,59354.03563,769
D,6579,31305.875389999997,94794.54301000001,455
D,6580,16788.38167,27975.36467,557
D,6581,20077.08791,75584.83087,596
D,6582,14892.923859999999,75825.01311,533
D,6583,20006.22088,58352.632170000004,581
D,6584,26932.978030000002,51827.57177,568
D,6585,19700.33395,20514.100290000002,529
D,6586,23630.57419,72973.15389,591
D,6587,26257.94809,51734.06052,687
D,6588,24888.88177,62975.6586,568
D,6589,31912.84205,83144.26201,649
D,6590,14937.5957,70344.99327,622
D,6591,40007.54756,32882.46661,639
D,6592,13995.78681,60050.36922000001,696
D,6593,31745.879189999996,11759.39357,825
D,6594,23316.99909,58346.31715,609
D,6595,36329.109730000004,42124.87749,381
D,6596,25961.012069999997,50765.435,646
D,6597,17969.66444,70795.46444,531
D,6598,17601.64468,59729.30576,484
D,6599,14932.523480000002,43645.62702,617
D,6600,22285.22309,65125.6043,637
D,6601,21518.943880000003,51927.05277,556
D,6602,16241.004780000001,44993.97771,621
D,6603,13658.9832,76109.06633,639
D,6604,38947.05246,43135.87042,634
D,6605,20446.16244,61169.90915,475
E,1,23343.18105,69614.18882000001,663
E,2,20841.69458,40293.311089999996,639
E,3,19000.76268,57842.78647000001,671
E,4,30498.658069999998,59962.97251,697
E,5,20962.06215,66774.18,505
E,6,24588.23355,59230.11874,539
E,7,22410.37541,60856.3413,410
E,8,55512.83686,29986.33545,813
E,9,7957.954131999999,43500.32595,477
E,10,64168.68588,45198.319169999995,575
E,11,41409.9358,43673.08119,639
E,12,28956.83476,53128.35379,472
E,13,40021.25814,56797.144479999995,532
E,14,21608.8633,56665.72086,579
E,15,34437.712530000004,50863.133989999995,690
E,16,64008.00312,48622.13845,689
E,17,16762.60027,28413.9409,473
E,18,25342.113690000002,69345.13793,528
E,19,21850.38608,59511.042310000004,601
E,20,20566.42207,52459.78622,659
E,21,24528.35796,61636.11775,723
E,22,20549.66194,55949.0166,538
E,23,22723.677180000002,61088.649260000006,712
E,24,10166.92432,33830.57668,582
E,25,26929.671280000002,71005.30788,598
E,26,61065.02153,49384.26182,546
E,27,47937.11792,64700.40432,715
E,28,48930.63945,61367.49009,615
E,29,17309.24226,56425.5943,743
E,30,31168.006680000002,74379.6651,620
E,31,4067.2908549999997,44347.98605,693
E,32,13042.91992,40912.13816,611
E,33,33409.297119999996,49222.17639,897
E,34,24396.64326,75807.11499,546
E,35,17601.97207,49043.640739999995,334
E,36,14853.549990000001,45492.79718,657
E,37,34723.11963,16624.2172,643
E,38,25702.7423,55086.25392999999,564
E,39,21436.86625,53374.55033,758
E,40,39653.5655,39222.56497,599
E,41,12079.8332,52951.70039,597
E,42,24194.996890000002,54890.06519,658
E,43,24899.332140000002,59241.312029999994,706
E,44,23080.3714,64735.61026,550
E,45,12651.68291,60164.08406,569
E,46,47234.932810000006,106856.3582,584
E,47,21381.63365,64080.4635,571
E,48,10210.65673,64725.20775,563
E,49,17855.81237,58376.92326,611
E,50,39085.67567,67937.50182,639
E,51,23595.10853,56405.145679999994,687
E,52,22919.435840000002,65068.66891,571
E,53,16412.74463,64196.127420000004,439
E,54,21415.7291,63028.896310000004,536
E,55,25131.698940000002,55236.555779999995,519
E,56,37997.13336,31064.644010000004,621
E,57,21377.20178,64572.232879999996,474
E,58,21086.1724,67547.66371000001,576
E,59,15686.532809999999,46368.55743,594
E,60,22490.30034,71474.94685,621
E,61,16331.7586,27429.633639999996,685
E,62,20881.05268,55807.55801,728
E,63,17536.009830000003,66983.9232,457
E,64,38371.5795,51469.642869999996,628
E,65,28798.231939999998,22742.71082,618
E,66,50640.3807,48154.97202,607
E,67,38317.98812,33838.21707,671
E,68,36920.44748,75619.00101,710
E,69,32130.294810000003,53479.28828,607
E,70,47163.38505,62029.65354,632
E,71,52670.87577,99416.04359,695
E,72,34575.84741,55157.445439999996,480
E,73,36719.92747,35635.41285,545
E,74,23814.13772,62377.78135,516
E,75,25005.854,59222.35584,471
E,76,15053.181380000002,53184.62092,484
E,77,48842.66635,62327.00506,520
E,78,15175.38304,55369.07087999999,380
E,79,9126.840156,38479.89898,542
E,80,31860.45995,53525.99935,636
E,81,37909.51452,34423.65363,646
E,82,7121.900141,59825.21159,667
E,83,19657.855,48608.20532,645
E,84,25022.422919999997,89082.50478999999,531
E,85,33236.7494,40144.49055,470
E,86,31548.892389999997,73911.24012,659
E,87,26423.91645,50827.74985,667
E,88,20552.025319999997,34988.140360000005,627
E,89,22619.61192,64871.91215,623
E,90,49628.75722,91661.09197000001,606
E,91,27429.43477,51972.22685,661
E,92,32744.486510000002,72633.75795,521
E,93,40859.29406,33631.04666,519
E,94,21623.68854,63465.83531,417
E,95,17058.24127,62503.2575,645
E,96,38952.517530000005,31313.591539999998,582
E,97,38011.63392,47022.278589999994,539
E,98,23693.44185,73001.05356,656
E,99,23659.16615,62285.0386,595
E,100,25170.49526,88767.76748,754
E,101,49707.9945,29807.120410000003,562
E,102,42014.94161,58291.57587000001,658
E,103,22285.96238,71819.945,596
E,104,10545.174579999999,37232.67765,705
E,105,33396.39785,56891.13465,544
E,106,18343.82991,63291.13099,713
E,107,27843.53355,48919.222669999996,855
E,108,24791.550919999998,85667.98539,650
E,109,41604.731719999996,59643.89154,380
E,110,18707.090969999997,63710.23869,652
E,111,38292.962869999996,32245.2291,618
E,112,63754.97976,46476.2357,719
E,113,22556.50156,61244.976539999996,664
E,114,18912.67841,65598.03881,667
E,115,18862.02722,76535.29097,653
E,116,11706.999759999999,58292.544839999995,492
E,117,51232.64944,46265.913360000006,507
E,118,32033.438560000002,88571.69012,604
E,119,20718.34235,61433.51376,712
E,120,19271.97093,54238.092639999995,564
E,121,30529.32215,47715.95029,534
E,122,40294.98741,38711.65006,812
E,123,10414.170979999999,70499.75015,528
E,124,36947.07383,32733.7463,711
E,125,22074.41024,63725.15192999999,699
E,126,26979.2498,41935.89478,702
E,127,45502.34971,45994.12262,595
E,128,26472.24026,41231.79828,550
E,129,20364.526980000002,61321.792539999995,674
E,130,13253.45911,38293.29971,494
E,131,30436.4399,52100.4874,415
E,132,13922.8114,67459.67671,497
E,133,22841.07349,62039.176179999995,662
E,134,20078.19998,73869.8194,685
E,135,20884.7143,57091.466570000004,713
E,136,22625.92806,68853.17921,760
E,137,22069.8586,59727.59057000001,508
E,138,23396.26476,64105.278060000004,532
E,139,18259.07195,56492.5758,684
E,140,46186.31994,61206.3625,616
E,141,6928.596183,65525.14325,625
E,142,15937.932469999998,67491.19611,605
E,143,48238.15395,64447.848210000004,618
E,144,15787.69373,67497.8898,487
E,145,47329.65808,86821.04949,500
E,146,17252.50945,68073.64779,623
E,147,22741.81568,58971.02487000001,426
E,148,20588.443519999997,44612.15867,620
E,149,18180.13144,78214.75122,673
E,150,19662.87919,58563.43343,600
E,151,47561.45987,62216.26395,645
E,152,21621.63838,58593.78337999999,596
E,153,12565.71006,54833.02956,501
E,154,31607.865060000004,82571.65596,610
E,155,14218.280869999999,59390.74514,463
E,156,29120.1064,24148.297609999998,557
E,157,25487.90966,87756.98617,772
E,158,29258.11352,57706.796429999995,535
E,159,14196.10074,64238.35005,717
E,160,27121.71472,53144.83743,722
E,161,9554.793554,59236.199870000004,628
E,162,52628.736619999996,18578.41966,653
E,163,10244.482759999999,38036.8343,420
E,164,22851.01953,64529.92115,570
E,165,39855.231830000004,82605.92633999999,631
E,166,47407.818889999995,87053.41314,593
E,167,34097.07559,66354.24811,706
E,168,24042.817180000002,61627.12971,427
E,169,39775.74678,38805.116760000004,511
E,170,46747.18561,60692.741160000005,690
E,171,17513.99828,49144.770110000005,424
E,172,18666.41847,34520.74004,567
E,173,29372.617360000004,67195.39272,606
E,174,48733.30356,81985.33954,636
E,175,35625.728489999994,69710.51788,544
E,176,32992.38819,64982.63099,464
E,177,9584.001418,36401.37868,719
E,178,49370.928980000004,79222.2024,503
E,179,23490.19361,56594.596170000004,470
E,180,25438.00579,24955.19411,702
E,181,55274.661029999996,30413.74067,525
E,182,45536.48307,81877.12666000001,626
E,183,21052.67781,64901.916829999995,704
E,184,17802.14174,68462.6283,569
E,185,21052.92958,54003.39009,625
E,186,6691.2417590000005,63849.68139,437
E,187,40375.12458,54954.2957,636
E,188,20930.96495,56897.494210000004,745
E,189,16547.57413,45781.91802,516
E,190,29720.907389999997,75017.34811,576
E,191,28812.502080000002,52873.51447,579
E,192,28025.642330000002,67884.85441,480
E,193,13832.22616,60527.069429999996,618
E,194,19287.742290000002,70342.11977,613
E,195,63774.88461,48724.3593,517
E,196,24997.23436,62030.47772,722
E,197,51756.826539999995,70534.48831,609
E,198,24675.277309999998,87067.56902000001,708
E,199,21972.97391,61578.859370000006,636
E,200,21572.72491,63368.6041,708
E,201,4895.183123,51711.573710000004,605
E,202,30068.90542,68481.8852,555
E,203,21389.94185,60625.080270000006,529
E,204,25564.38427,85454.64476,597
E,205,19201.556080000002,67349.615,790
E,206,2256.378307,37073.54369,446
E,207,25611.132419999998,60525.0758,639
E,208,23469.669830000003,65419.703629999996,622
E,209,24257.44732,35241.63203,491
E,210,20070.11168,65377.97107000001,493
E,211,19374.136919999997,61089.38434,613
E,212,23277.38495,64771.39535,748
E,213,20602.54733,74955.02213,729
E,214,55351.40652999999,36478.9409,599
E,215,38097.6194,92755.39411000001,534
E,216,24286.47167,72242.1601,542
E,217,16923.05361,83968.58884,620
E,218,63585.32559,50978.77564,569
E,219,13782.020180000001,64739.018370000005,438
E,220,16124.85215,67215.13967,551
E,221,16981.08826,59425.6615,711
E,222,21480.773530000002,60473.241429999995,480
E,223,23683.153280000002,62457.09217,567
E,224,23346.2026,67750.21202,654
E,225,17618.05775,60552.07332999999,699
E,226,15047.363619999998,53294.794010000005,507
E,227,19506.570190000002,61640.01591,792
E,228,8416.395266,37567.72993,607
E,229,16351.09488,66246.05751,695
E,230,57536.23455,42069.4234,629
E,231,10129.24105,52656.60981,580
E,232,12562.589409999999,63840.292389999995,715
E,233,23725.02156,83450.18947,667
E,234,23598.31293,20721.61597,523
E,235,35861.08898,55101.913389999994,650
E,236,21307.98255,50640.35981,567
E,237,26002.77229,60487.16342999999,497
E,238,24771.16429,59131.940839999996,593
E,239,20154.01509,66116.82798999999,556
E,240,36500.47125,59694.645560000004,630
E,241,10307.46033,37933.265810000004,659
E,242,40411.962999999996,54778.34397,845
E,243,34625.83845,67840.89432,575
E,244,26129.66285,70121.70676,626
E,245,10100.62659,46313.47089,601
E,246,19980.93607,55700.4923,493
E,247,11294.38017,56419.32384,672
E,248,23006.2215,81416.48686,522
E,249,18667.71029,53693.65357,623
E,250,14215.60649,53345.88216,631
E,251,63633.55167000001,50727.47808,527
E,252,24918.852740000002,59048.26409,390
E,253,34211.264989999996,40130.13419,590
E,254,31788.13224,11915.87679,558
E,255,28166.394689999997,23782.51671,558
E,256,28748.797110000003,22685.875669999998,720
E,257,47024.78264,106907.6691,545
E,258,24274.67668,65832.26243999999,498
E,259,11580.741409999999,53887.637070000004,756
E,260,23808.06801,64858.636139999995,520
E,261,16813.14386,66771.47357,525
E,262,19613.88191,56886.18955,592
E,263,27100.82846,23777.92802,509
E,264,26407.43908,62553.47692000001,490
E,265,26014.52711,51447.08924,600
E,266,21791.169130000002,57564.31318,540
E,267,49392.65115,79163.2177,756
E,268,7962.8703239999995,65733.16011,489
E,269,14165.37765,59408.58757,574
E,270,20920.60788,73698.1111,472
E,271,21341.5562,67758.93276,891
E,272,21636.44095,63780.9847,704
E,273,40313.42728,38801.84231,654
E,274,40449.48342,15022.94286,464
E,275,18473.56418,70066.10788,578
E,276,23856.48384,70984.85925,601
E,277,18681.65756,69617.01777,380
E,278,24274.63976,78926.75541,669
E,279,18613.41014,43164.70566,523
E,280,49522.30846,9621.899711,425
E,281,19889.3057,50531.24479,685
E,282,23739.563280000002,55706.49547,582
E,283,32277.577230000003,30773.85253,637
E,284,35796.061519999996,39019.53774,665
E,285,28928.267939999998,24965.63004,714
E,286,24205.13236,62706.295860000006,602
E,287,48694.535789999994,91297.00398,604
E,288,21809.63034,68940.25293,544
E,289,21320.24854,57988.042989999994,696
E,290,32501.304139999997,16326.164019999998,561
E,291,24862.537659999998,43213.20988,504
E,292,2906.551161,46455.98756,663
E,293,21635.724280000002,66366.26557999999,572
E,294,8395.806275,60508.581020000005,623
E,295,29486.41988,67665.95611,568
E,296,28021.23119,57067.765770000005,646
E,297,37696.36123,56216.20751,587
E,298,37744.80223,57869.48329,502
E,299,16479.826680000002,44735.06203,608
E,300,23680.91214,54900.033339999994,621
E,301,23766.68413,77247.67383,585
E,302,21125.27462,63135.01531,789
E,303,26658.94859,59558.46619,688
E,304,27428.610210000003,48355.7049,685
E,305,28063.813469999997,50077.47688,589
E,306,24340.04987,78923.41412999999,554
E,307,33557.04541,52808.41523,467
E,308,18302.3051,83795.32127,625
E,309,29495.741019999998,57135.938989999995,463
E,310,14254.00494,64243.94112,646
E,311,34398.52648,66440.35286,442
E,312,39261.04941,102465.8958,479
E,313,17196.66625,39408.16185,519
E,314,17342.88426,56220.54004,562
E,315,28057.14015,22794.9907,733
E,316,6038.609978,50974.39856,571
E,317,23470.147259999998,64452.87127,713
E,318,14780.9598,52708.3328,840
E,319,19218.22815,65529.88786,499
E,320,26646.269080000002,65355.23922999999,428
E,321,22775.51901,56806.29957999999,540
E,322,34686.81417,58856.352179999994,492
E,323,32201.722560000002,56162.0788,709
E,324,23553.15089,71893.76497999999,607
E,325,18765.58092,62174.99916,637
E,326,53468.9304,48412.01658,608
E,327,22102.92844,59458.61765,711
E,328,39846.209760000005,58002.4439,550
E,329,17150.23177,70575.34101,617
E,330,24623.77619,58960.076610000004,591
E,331,18663.66444,54140.048389999996,727
E,332,33180.252539999994,52051.860660000006,670
E,333,23279.298069999997,58305.04122000001,643
E,334,25934.598830000003,58798.44783,656
E,335,29096.046339999997,53238.53802,647
E,336,36220.789130000005,37283.46509,492
E,337,40820.27908,36707.985539999994,681
E,338,37533.527910000004,56933.96984,557
E,339,19287.742290000002,70342.11977,457
E,340,29966.42567,45633.42046,677
E,341,29934.7656,54919.68005,514
E,342,27136.950530000002,21536.01921,600
E,343,31242.94497,1138.549359,565
E,344,14569.49512,31518.389639999998,674
E,345,19912.16845,61888.027879999994,646
E,346,40432.35351,38817.43494,611
E,347,14675.61875,60634.35789,671
E,348,28536.74105,68406.84009,447
E,349,53842.22915,47924.18991,569
E,350,21868.30929,55984.823970000005,661
E,351,9548.531477,43516.074510000006,608
E,352,23745.58436,41625.233830000005,559
E,353,24265.260319999998,53950.33059,659
E,354,24078.27406,57649.32644,827
E,355,24959.05835,49424.61332,704
E,356,32428.538969999998,52021.7446,637
E,357,22928.183569999997,56771.7619,608
E,358,44448.97967,59722.34476,690
E,359,29262.05541,60131.395220000006,741
E,360,14612.88509,49216.685560000005,581
E,361,30530.57756,54096.890210000005,544
E,362,12813.01471,63719.62769,647
E,363,23358.94324,57325.879539999994,655
E,364,21147.63668,64825.92502,529
E,365,11690.08784,55233.88275,568
E,366,22761.297580000002,62525.13174,743
E,367,14362.98773,48150.83997,573
E,368,50129.83518,103540.1392,642
E,369,28389.448739999996,21658.67754,737
E,370,39039.46139,76778.14623,582
E,371,17623.82146,78226.93575,699
E,372,36946.23563,33490.06698,652
E,373,19820.88591,64654.762460000005,526
E,374,28913.28585,47169.03868,575
E,375,12861.64067,59497.72174,637
E,376,45264.84862,82240.70232000001,567
E,377,14256.90182,61074.27062,700
E,378,35573.814080000004,69694.86956,625
E,379,18500.14547,63570.5287,565
E,380,36067.9855,94311.40527,539
E,381,22324.54909,63237.948970000005,526
E,382,22794.09546,61108.76375,632
E,383,17665.413940000002,87329.16886,473
E,384,33831.75292,48086.38671,722
E,385,21815.411480000002,59939.65037999999,556
E,386,17857.17394,67457.88356,790
E,387,21297.5662,50329.06402,660
E,388,43794.680360000006,59400.8358,563
E,389,52733.586110000004,72529.92215,600
E,390,14024.169240000001,72038.96581000001,659
E,391,36567.142289999996,53951.745070000004,551
E,392,16253.75916,55794.760910000005,672
E,393,21107.69529,29703.45167,783
E,394,13970.65477,60015.76471,573
E,395,20487.82889,52852.53124,421
E,396,24062.48339,72299.06207,556
E,397,20160.61024,50833.69732,633
E,398,16347.0483,63918.95722999999,502
E,399,21665.93191,69069.86112999999,548
E,400,18741.35969,63771.70707999999,669
E,401,46693.47214,34393.41505,667
E,402,21573.05388,68551.33925,637
E,403,20925.94209,61204.59162000001,591
E,404,48180.65453,66578.25856,581
E,405,21395.07362,60562.553810000005,666
E,406,49549.37543,100906.0534,418
E,407,25814.702980000002,88245.16924,447
E,408,7923.4894859999995,64945.1307,528
E,409,35733.2753,45439.60403,827
E,410,46073.87335,42501.81826,762
E,411,28942.51529,24968.97132,559
E,412,21228.90631,52169.50708,577
E,413,21929.961180000002,63007.723739999994,526
E,414,23139.56229,53400.345,536
E,415,24159.34065,88211.6228,518
E,416,12854.31034,59948.6607,679
E,417,6536.163798,48481.114219999996,513
E,418,11188.74683,54190.390320000006,533
E,419,24054.548609999998,42010.07116,692
E,420,27179.227880000002,68510.6202,570
E,421,50945.03252,45253.50595,603
E,422,17973.65007,49012.55571,694
E,423,48506.53648,61234.54062000001,671
E,424,36842.926810000004,32259.57432,648
E,425,14331.7562,60983.83335,658
E,426,14480.417430000001,66587.89258,560
E,427,15243.679740000001,37245.46361,570
E,428,22006.63981,46803.758969999995,642
E,429,971.2256255000001,48769.42201,439
E,430,22856.82789,58051.794579999994,537
E,431,17424.48765,68093.78456,684
E,432,25590.43164,71129.12452,635
E,433,22674.96676,51220.95151,568
E,434,56610.438160000005,68195.3817,590
E,435,17008.88233,59345.30375,736
E,436,29478.771910000003,60391.536029999996,645
E,437,36930.04994,93699.8065,483
E,438,44813.46228,78126.37441,623
E,439,24940.559690000002,52722.85622,716
E,440,34848.38466,77324.62348,627
E,441,38135.58318,57293.023629999996,669
E,442,15241.52698,70762.7756,813
E,443,13273.04775,69924.7718,592
E,444,20685.88916,59655.99811,722
E,445,23781.552209999998,83084.44197999999,579
E,446,14543.49684,70600.74587,749
E,447,34106.16369,66411.26146000001,702
E,448,19652.74436,78556.68654,656
E,449,21274.82675,72726.25568,551
E,450,21264.69822,68794.91845,593
E,451,7231.93817,54844.66835,378
E,452,23847.23834,61251.826160000004,547
E,453,39239.16364,88350.08539,765
E,454,37973.585960000004,36327.68122,667
E,455,22021.35215,60215.4061,445
E,456,23682.17241,64524.43032000001,588
E,457,24510.3193,55078.32396,620
E,458,26351.71771,93660.74695,481
E,459,48969.234000000004,99032.78781000001,552
E,460,18351.07821,44097.30105,660
E,461,33784.077860000005,48148.61245,602
E,462,23695.96155,54491.35042,557
E,463,23819.3516,57353.81262999999,666
E,464,9183.375308,41083.022280000005,676
E,465,22341.756690000002,63027.882789999996,743
E,466,28002.384619999997,91062.07869,461
E,467,49068.4704,101886.3288,564
E,468,19558.0758,46875.71897,910
E,469,9375.493677,38999.86875,697
E,470,22417.77667,65485.53796,697
E,471,22929.90878,70403.96682999999,437
E,472,26709.741980000003,54865.852060000005,633
E,473,31504.59835,40267.806000000004,548
E,474,28292.495710000003,48029.07264,488
E,475,14243.10174,62638.122639999994,732
E,476,50604.21515,12132.16888,609
E,477,13463.360869999999,76300.71094,564
E,478,8930.367581999999,35423.843089999995,460
E,479,17570.693,76756.86229,602
E,480,23131.14614,53340.2354,613
E,481,55397.35869,36627.14888,687
E,482,24516.85769,75117.11869,467
E,483,27869.85229,57744.552879999996,695
E,484,26521.41955,58075.640170000006,563
E,485,16365.90939,46090.81922,481
E,486,18303.57765,56406.76063,543
E,487,32157.17585,81499.78493,449
E,488,30947.4769,47075.917239999995,706
E,489,12326.93305,45509.180589999996,519
E,490,20827.21505,59976.37104,544
E,491,22270.25008,82479.45895,437
E,492,28386.68252,100390.1377,504
E,493,21252.95166,50950.57525,566
E,494,22431.31373,59765.580910000004,707
E,495,29118.04401,67080.24112,443
E,496,12140.58299,74144.46136,458
E,497,24667.17092,89366.09023999999,470
E,498,54004.2817,67951.45723,679
E,499,30475.74193,35308.1012,678
E,500,53857.255339999996,47900.85665,414
E,501,20288.890209999998,74805.57788,408
E,502,26971.512260000003,40607.769960000005,464
E,503,30738.515260000004,57526.32284,586
E,504,30539.76042,44418.78774,692
E,505,54886.249370000005,68650.02948,670
E,506,17504.34276,67262.24056,472
E,507,15046.9648,55424.74772000001,513
E,508,27915.96553,49829.56515,600
E,509,23925.30427,58053.03085,681
E,510,36676.22361,96449.65647999999,427
E,511,22096.79247,89535.99425,468
E,512,32079.140339999998,53409.16598,584
E,513,50940.06231,24082.77514,514
E,514,29023.5933,55356.19582000001,624
E,515,13460.568769999998,41497.28514,607
E,516,13668.69618,40195.70121,763
E,517,18206.516069999998,78979.50306,538
E,518,14751.78977,67599.48695,620
E,519,32983.15341,32068.34181,471
E,520,21628.51727,54720.4953,583
E,521,8671.666112,37891.8785,350
E,522,46005.16375,45779.70164,754
E,523,29692.12085,85178.32102,514
E,524,44368.66824,65379.58602,431
E,525,18277.56173,56420.125739999996,729
E,526,21437.97652,61489.44676,276
E,527,35283.90388,50077.1873,516
E,528,10678.46307,30284.822999999997,636
E,529,48070.82389,62409.59032999999,662
E,530,18364.05882,64422.120370000004,619
E,531,40174.80125,56127.340639999995,666
E,532,22918.99111,56704.880639999996,804
